player_name,retro_id,mlb_id,bref_id,fg_id,Team
Hunter Dozier,dozih001,641531,doziehu01,15117,
Bobby Wilson,wilsb002,435064,wilsobo02,6564,
Abraham Almonte,almoa001,501659,almonab01,5486,
Andrew Stevenson,steva001,664057,stevean01,17932,
Ramon Torres,torrr002,593527,torrera01,14113,
Pete Kozma,kozmp001,518902,kozmape01,2539,
Delino DeShields,deshd002,592261,deshide02,11379,
Blake Swihart,swihb001,596119,swihabl01,13176,
Charlie Tilson,tilsc001,605508,tilsoch01,12983,
Clint Frazier,frazc001,640449,frazicl01,15983,
Jose Briceno,bricj001,593993,bricejo01,13151,
Aaron Wilkerson,wilka003,658792,wilkeaa01,16904,
Jake Cave,cavej001,595909,caveja01,14477,
Drew Gagnon,gagnd001,543193,gagnodr01,12545,
Kyle Tucker,tuckk001,663656,tuckeky01,18345,
Merrill Kelly,kellm002,518876,kellyme01,11156,
Miguel Diaz,diazm004,622766,diazmi02,18815,
Ben Rortvedt,rortb001,666163,rortvbe01,20287,
Ryan Castellani,castr005,624418,castery01,16377,
David Peterson,peted003,656849,peterda01,20302,
Huascar Ynoa,ynoah001,660623,ynoahu01,20468,
Chi Chi Gonzalez,gonzc002,592346,gonzach01,14663,
Jimmy Nelson,nelsj004,519076,nelsoji02,10547,
Jose Marmolejos,marmj001,592530,marmojo01,15767,
Cody Poteet,potec001,547001,poteeco01,18769,
Nick Neidert,neidn001,663734,neideni01,18699,
Tony Santillan,santt001,663574,santito01,19926,
Paolo Espino,espip001,502179,espinpa01,8246,
Alex Young,youna002,622065,youngal01,18333,
Sammy Long,longs002,669674,longsa01,25379,
Seth Brown,brows003,664913,brownse01,18171,
Robel Garcia,garcr005,596825,garciro02,13167,
Anthony Bender,benda001,669622,bendean01,19742,
Taylor Jones,jonet005,622100,jonesta01,19533,
Tyler Gilbert,gilbt001,656457,gilbety01,17964,
Jo Adell,adelj001,666176,adelljo01,20220,
Jesse Chavez,chavj001,445926,chaveje01,5448,
Francisco Arcia,arcif001,516472,arciafr01,10286,
Travis Jankowski,jankt001,608671,jankotr01,13768,
Juan Graterol,gratj001,492802,grateju01,5398,
Mike Freeman,freem002,502273,freemmi01,11241,
Jose Peraza,peraj003,606299,perazjo01,13593,
Thairo Estrada,estrt001,642731,estrath01,16426,
Nick Vincent,vincn001,543883,vinceni01,7555,
Lucas Sims,simsl001,608371,simslu01,13470,
Mac Williamson,willm008,607776,willima11,14158,
Dallas Keuchel,keucd001,572971,keuchda01,9434,
Adrian Morejon,morea001,670970,morejad01,20039,
Ali Sanchez,sanca009,645305,sanchal04,18551,
Brayan Rocchio,roccb001,677587,rocchbr01,23690,
Miguel Amaya,amaym001,665804,amayami01,21693,
Aaron Schunk,schua002,668845,schunaa01,25524,
Ceddanne Rafaela,rafac001,678882,rafaece01,24262,
Brett Sullivan,sullb001,664954,sullibr01,18217,
Pedro Pages,pagep001,686780,pagespe02,25782,
Nolan Gorman,gormn001,669357,gormano01,22263,
Austin Hays,haysa001,669720,haysau01,19363,
Joey Ortiz,ortij005,687401,ortizjo06,25493,
Leo Rivas,rival002,660844,rivasle01,21009,
Pedro Leon,leonp001,694175,leonpe01,27781,
Kevin Alcantara,alcak001,682634,alcanke01,25971,
Javier Sanoja,sanoj001,691594,sanojja01,28253,
Max Muncy,muncm002,691777,muncyma02,29779,ATH
Rafael Marchan,marcr001,665561,marchra01,21646,
Zac Veen,veenz001,691728,veenza01,27770,
Tsung-Che Cheng,chent001,691907,chengts01,28344,
Jace Jung,jungj002,690291,jungja01,31437,
Matt McLain,mclam001,680574,mclaima01,29695,
Eduardo Escobar,escoe001,500871,escobed01,6153,
Mark Mathias,mathm002,664029,mathima01,18032,
Osleivis Basabe,basao001,678545,basabos01,23985,
Jose Fermin,fermj001,665877,fermijo01,21746,
Nick Loftin,loftn001,679845,loftini01,27630,
Michael Massey,massm001,686681,massemi02,27684,
Yainer Diaz,diazy004,673237,diazya02,23003,
Matt Wallner,wallm001,670242,wallnma01,26466,
Elly De La Cruz,delae003,682829,delacel01,26668,
Blaze Alexander,alexb001,677942,alexabl01,23789,
Zack Gelof,geloz001,680869,gelofza01,29766,
CJ Cron,cronc002,543068,croncj01,12546,
Emilio Bonifacio,bonie001,466988,bonifem01,4054,
Joseph Odom,odomj001,641929,odomjo01,15535,
Joe Panik,panij002,605412,panikjo01,11936,
AJ Pollock,polla001,572041,polloaj01,9256,
Aaron Sanchez,sanca006,592717,sanchaa01,11490,
Coby Mayo,mayoc001,691723,mayoco01,28312,
Ryan Ritter,rittr002,690022,rittery01,31500,
Heriberto Hernandez,hernh001,681715,hernahe01,24878,
Christian Encarnacion-Strand,encac001,687952,encarch01,30011,
Brice Matthews,mattb001,694728,matthbr01,33280,
Ke'Bryan Hayes,hayek001,663647,hayeske01,18577,
Trevor Larnach,larnt001,663616,larnatr01,21501,
Jeremiah Jackson,jackj002,669236,jacksje02,22239,
Yasiel Puig,puigy001,624577,puigya01,14225,
Gorkys Hernandez,herng001,491676,hernago01,4146,
Yoan Moncada,moncy001,660162,moncayo01,17232,
Austin Meadows,meada001,640457,meadoau01,15672,
Russell Martin,martr004,431145,martiru01,4616,
Logan Forsythe,forsl001,523253,forsylo01,7185,
Dustin Pedroia,pedrd001,456030,pedrodu01,8370,
Socrates Brito,brits001,593647,britoso01,12944,
Aaron Altherr,altha001,571437,altheaa01,11270,
Justin Bour,bourj002,571506,bourju01,9744,
Rowdy Tellez,tellr001,642133,tellero01,15679,
Tyler Soderstrom,sodet001,691016,soderty01,27467,
Kyle Manzardo,manzk001,700932,manzaky01,29794,
Keibert Ruiz,ruizk001,660688,ruizke01,19610,
Mitch Haniger,hanim001,571745,hanigmi01,14274,
Logan Davidson,davil002,669722,davidlo01,25844,
Adolis Garcia,garca005,666969,garciad02,19287,
Johnathan Rodriguez,rodrj009,671286,rodrijo10,22530,
Colt Keith,keitc001,690993,keithco01,27899,
Jose Lobaton,lobaj001,446653,lobatjo01,4243,
Chase Utley,utlec001,400284,utleych01,1679,
Max Muncy,muncm001,571970,muncyma01,13301,LAD
Noel Cuevas,cuevn001,571595,cuevano01,11894,
Devin Mesoraco,mesod001,519023,mesorde01,5666,
Jorge Polanco,polaj001,593871,polanjo01,13152,
Welington Castillo,castw002,456078,castiwe01,3256,
Todd Frazier,frazt001,453943,frazito01,785,
Jesus Aguilar,aguij001,542583,aguilje01,11342,
Kevin Kramer,kramk001,596012,krameke01,17689,
Eric Thames,thame001,519346,thameer01,3711,
Sherten Apostel,aposs001,665947,apostsh01,21794,
Nick Markakis,markn001,455976,markani01,5930,
Webster Rivas,rivaw001,593590,rivaswe01,14636,
Wilmer Flores,florw001,527038,florewi01,5827,
Spencer Torkelson,torks001,679529,torkesp01,27465,
JT Realmuto,realj001,592663,realmjt01,11739,
Dermis Garcia,garcd004,660650,garcide02,20926,
Wil Myers,myerw001,571976,myerswi01,10047,
Ryan Aguilar,aguir002,666922,aguilry01,19967,
Drew Maggi,maggd001,543482,maggidr01,11381,
Henry Ramos,ramoh001,592656,ramoshe01,11481,
Adrian Del Castillo,delca001,680728,delcaad01,29554,
Drake Baldwin,baldd001,686948,baldwdr01,31539,
Lane Adams,adaml001,572669,adamsla01,10767,
Avisail Garcia,garca003,541645,garciav01,5760,
Moises Ballesteros,ballm001,694208,ballemo01,28820,
Jose Bautista,bautj002,430832,bautijo02,1887,
Trevor Plouffe,plout001,461858,plouftr01,7462,
Buster Posey,poseb001,457763,poseybu01,9166,
Ian Desmond,desmi001,435622,desmoia01,6885,
Miguel Montero,montm001,471083,montemi01,3364,
Chris Shaw,shawc001,622046,shawch01,17738,
Daniel Murphy,murpd006,502517,murphda08,4316,
Christian Walker,walkc002,572233,walkech02,13419,
Mike Moustakas,mousm001,519058,moustmi01,4892,
Colby Rasmus,rasmc001,458675,rasmuco01,9893,
Riley Greene,greer003,682985,greenri03,25976,
Howie Kendrick,kendh001,435062,kendrho01,4229,
Rangel Ravelo,raver001,592660,ravelra01,10839,
Adley Rutschman,rutsa001,668939,rutscad01,26288,
Jake Noll,nollj001,669738,nollja01,19703,
Matt Olson,olsom001,621566,olsonma02,14344,
David Freese,freed001,501896,freesda01,9549,
Adrian Beltre,belta001,134181,beltrad01,639,
Aaron Judge,judga001,592450,judgeaa01,15640,
George Valera,valeg001,671655,valerge01,22541,
Jordan Holloway,hollj002,656548,hollojo01,20631,
Michael Pineda,pinem001,501381,pinedmi01,5372,
Kris Bubic,bubik001,663460,bubickr01,21455,
Carlos Hernandez,hernc006,672578,hernaca04,22713,
Andrew Heaney,heana001,571760,heanean01,15423,
Ryan Yarbrough,yarbr001,642232,yarbrry01,16502,
Sam Howard,howas002,607572,howarsa01,16265,
Daniel Mengden,mengd001,596043,mengdda01,16980,
Fernando Romero,romef001,622864,romerfe01,15885,
Jaime Garcia,garcj004,448802,garcija02,8137,
Adam Plutko,pluta001,592644,plutkad01,15846,
Sam Gaviglio,gavis001,543208,gavigsa01,12778,
Rick Porcello,porcr001,519144,porceri01,2717,
Felix Pena,penaf002,570240,penafe01,13403,
Diego Castillo,castd002,650895,castidi01,17496,
Chris Bassitt,bassc001,605135,bassich01,12304,
Ryan Carpenter,carpr001,543001,carpery01,12699,
Pedro Payano,payap001,622797,payanpe01,18313,
Elliot Soto,sotoe001,519303,sotoel01,11155,
Trent Giambrone,giamt001,623508,giambtr01,19250,
Reggie McClain,mcclr001,596035,mcclare01,19311,
Ryan Tepera,teper001,572193,teperry01,10291,
Chandler Shepherd,shepc001,605469,shephch01,16166,
Kyle Cody,codyk001,621129,codyky01,19686,
Mike Kickham,kickm001,592464,kickhmi01,11618,
Dean Kremer,kremd001,665152,kremede01,19350,
Wes Benjamin,benjw001,605138,benjawe01,19243,
Nabil Crismatt,crisn001,622503,crismna01,17732,
Nick Martinez,martn002,607259,martini01,12730,
Bryce Elder,eldeb001,693821,elderbr01,27779,
Garrett Whitlock,whitg002,676477,whitlga01,20191,
Beau Brieske,brieb001,689225,briesbe01,26079,
Adrian Martinez,marta006,661309,martiad01,21023,
Graham Ashcraft,ashcg001,668933,ashcrgr01,27552,
Spencer Strider,stris002,675911,stridsp01,27498,
Matt Swarmer,swarm001,664161,swarmma01,19705,
Kyle Nelson,nelsk001,669459,nelsoky01,20515,
Anthony Banda,banda001,607455,bandaan01,14706,
JP Sears,searj001,676664,searsjp01,23429,
Javier Assad,assaj001,665871,assadja01,21741,
Ryne Nelson,nelsr003,669194,nelsory01,26253,
Andrew Abbott,abboa001,671096,abbotan01,29911,
Brandon Williamson,willb003,682227,willibr02,25463,
Logan Allen,allel003,671106,allenlo02,27589,CLE
Slade Cecconi,ceccs001,677944,ceccosl01,27500,
Fernando Cruz,cruzf002,518585,cruzfe01,7048,
Jake Irvin,irvij001,663623,irvinja01,21504,
J P France,franj006,641585,francjp01,21212,
Luis Ortiz,ortil003,682847,ortizlu03,27646,CLE
Derek Law,law-d001,571882,lawde01,13133,
Simeon Woods Richardson,woods002,680573,woodssi01,24494,
Jose Soriano,sorij002,667755,soriajo02,22100,
Paul Skenes,skenp001,694973,skenepa01,33677,
Valente Bellozo,bellv001,678368,bellova01,23899,
Miguel Gonzalez,gonzm003,456068,gonzami03,7024,
Doug Fister,fistd001,450729,fistedo01,9425,
Daniel Gossett,gossd001,605254,gosseda01,16164,
Steven Wright,wrigs001,453214,wrighst01,8185,
Hunter Wood,woodh001,621056,woodhu01,15091,
Chance Adams,adamc002,664856,adamsch01,18135,
Chris Rodriguez,rodrc002,669735,rodrich01,22310,
Yohander Mendez,mendy001,622795,mendeyo01,14391,
Nathan Karns,karnn001,501992,karnsna01,12638,
Ryan Burr,burrr002,621114,burrry01,17536,
David Phelps,pheld001,475479,phelpda01,6316,
Dylan Dodd,doddd001,689266,dodddy01,29928,
Sam Moll,molls001,594580,mollsa01,14874,
Jake Bird,birdj001,656234,birdja01,21267,
Brendan White,whitb002,686839,whitebr01,26024,
Jose Ruiz,ruizj001,614179,ruizjo01,14552,
Grant Holmes,holmg001,656550,holmegr01,16944,
Orion Kerkering,kerko001,689147,kerkeor01,31776,
Darren Scott McCaughan,mccad002,670766,mccauda01,20038,
Spencer Bivens,bives001,702352,bivensp01,30226,
Michael McGreevy,mcgrm001,700241,mcgremi01,29869,
Ben Casparius,caspb001,676508,caspabe01,30085,
Brandon Young,younb001,687064,youngbr01,27819,
Colton Gordon,gordc001,676467,gordoco01,31312,
Cade Horton,hortc001,690990,hortoca01,31872,
Paxton Schultz,schup002,687606,schulpa01,25501,
Didier Fuentes,fuend001,800311,fuentdi01,30661,
Aaron Bummer,bumma001,607481,bummeaa01,16258,
Mason Barnett,barnm002,686930,barnema02,31741,
Matt Hall,hallm002,664180,hallma02,18076,
Robinson Leyer,leyer001,622490,leyerro01,14399,
Caleb Baragar,barac001,670056,baragca01,19231,
Dany Jimenez,jimed002,666204,jimenda01,21170,
Wes Parsons,parsw001,641149,parsowe01,14764,
Tommy Romero,romet001,676720,romerto01,23465,
Travis Bergen,bergt001,664157,bergetr01,18581,
David Robertson,robed002,502085,roberda08,8241,
Luis Ortiz,ortil002,656814,ortizlu02,16942,
William Cuevas,cuevw001,571035,cuevawi01,13331,
Darwinzon Hernandez,hernd004,650382,hernada02,19848,
Danny Salazar,salad001,517593,salazda01,5867,
Nick Sandlin,sandn001,680704,sandlni01,20517,
Chris Volstad,volsc001,458690,volstch01,9901,
John Schreiber,schrj001,670167,schrejo01,20020,
Alex De Goti,degoa001,621008,degotal01,19477,
Chase DeLauter,,800050,,32127,
Tanner Murray,,695020,,28848,
Felix Reyes,,694025,,28763,
Kazuma Okamoto,,672960,,37123,
Hao-Yu Lee,,701678,,30080,
Cody Bolton,,675989,,23265,
Mason Fluharty,,689254,,31553,
Isiah Kiner-Falefa,kinei001,643396,kineris01,16512,
Nico Hoerner,hoern001,663538,hoernni01,21479,
Curt Casali,casac001,592200,casalcu01,12510,
Manuel Margot,margm001,622534,margoma01,14712,
Robinson Chirinos,chirr001,455139,chiriro01,3142,
Andrew Knizner,kniza001,668800,kniznan01,19514,
Yonathan Daza,dazay001,602074,dazayo01,15794,
Bryan Lavastida,lavab001,681526,lavasbr01,24765,
Miguel Rojas,rojam002,500743,rojasmi02,7802,
Nick Allen,allen002,669397,allenni02,22277,
Jose Siri,sirij001,642350,sirijo01,17452,
Trent Grisham,grist001,663757,grishtr01,18564,
Edmundo Sosa,sosae001,624641,sosaed01,17022,
Alex Jackson,jacka002,656577,jacksal02,17276,
Edward Olivares,olive001,658668,olivaed02,19698,
Elvis Andrus,andre001,462101,andruel01,8709,
Santiago Espinal,espis001,669289,espinsa01,19997,
Daulton Varsho,varsd001,662139,varshda01,19918,
Bryson Stott,stotb001,681082,stottbr01,26294,
Jorge Alfaro,alfaj002,595751,alfarjo01,12180,
Rodolfo Castro,castr006,666801,castrro01,21987,
Lane Thomas,thoml002,657041,thomala02,16939,
Kyle Isbel,isbek001,664728,isbelky01,21614,
Kevin Pillar,pillk001,607680,pillake01,12434,
Luke Maile,maill001,571912,mailelu01,13355,
Nick Plummer,plumn001,663911,plummni01,18690,
Ivan Herrera,herri001,671056,herreiv01,20599,
Yu Chang,chany001,644374,changyu01,14773,
Charles Leblanc,leblc001,641779,leblach01,19813,
Tres Barrera,barrt004,668663,barretr01,19977,
Tyler Freeman,freet001,671289,freemty01,22532,
Corey Dickerson,dickc002,572816,dickeco01,10762,
Dylan Carlson,carld002,666185,carlsdy01,20126,
Romy Gonzalez,gonzr003,663853,gonzaro01,21562,
Estevan Florial,flore001,664314,flories01,19151,
Omar Narvaez,narvo001,553882,narvaom01,13338,
Clayton Richard,richc002,453385,richacl01,3551,
Ichiro Suzuki,suzui001,400085,suzukic01,1101,
Ryan Rua,rua-r001,607387,ruary01,12409,
Gift Ngoepe,ngoeg001,547912,ngoepgi01,10340,
David Freitas,freid001,571679,freitda01,10619,
Tyler Mahle,mahlt001,641816,mahlety01,16358,
Tyler Austin,austt001,592122,austity01,11850,
Jake Smolinski,smolj002,519295,smolija01,5408,
Brent Suter,suteb001,608718,suterbr01,13942,
Brandon Woodruff,woodb005,605540,woodrbr01,16162,
Vincent Velasquez,velav001,592826,velasvi01,11189,
Kyle Freeland,freek001,607536,freelky01,16256,
Carlos Martinez,martc006,593372,martica04,11682,
Jon Lester,lestj001,452657,lestejo01,4930,
Tzu-Wei Lin,lin-t001,624407,lintz02,14678,
Jose Quintana,quinj001,500779,quintjo01,11423,
Junior Guerra,guerj003,448855,guerrju02,5702,
Devon Travis,travd001,581527,travide01,13862,
Evan Gattis,gatte001,594828,gattiev01,11003,
Gregorio Petit,petig001,463610,petitgr01,3812,
Ryon Healy,healr001,592387,healyry01,15447,
Renato Nunez,nuner001,600524,nunezre01,14503,
Jack Flaherty,flahj002,656427,flaheja01,17479,
Ronald Guzman,guzmr001,608597,guzmaro01,14388,
Brock Stewart,stewb001,592779,stewabr01,16727,
Franklin Barreto,barrf001,620439,barrefr02,15519,
Joe Musgrove,musgj001,605397,musgrjo01,12970,
Joey Rickard,rickj001,572073,rickajo01,13277,
Paulo Orlando,orlap001,449181,orlanpa01,8628,
Kole Calhoun,calhk001,594777,calhoko01,11200,
Zack Wheeler,wheez001,554430,wheelza01,10310,
Jerry Blevins,blevj001,460283,blevije01,7841,
Antonio Senzatela,senza001,622608,senzaan01,15488,
Ian Kinsler,kinsi001,435079,kinslia01,6195,
Tim Federowicz,fedet001,543148,federti01,8609,
Tyler White,whitt002,643603,whitety01,15564,
Shane Robinson,robis001,453203,robinsh01,4249,
Mike Gerber,gerbm001,595222,gerbemi01,16115,
Ian Happ,happi001,664023,happia01,17919,
Eric Young,youne003,458913,younger03,7158,
Rougned Odor,odorr001,596059,odorro01,12282,
Kwang Kim,kim-k001,547942,kimkw01,27458,
Johan Oviedo,oviej001,670912,oviedjo01,22487,
Bryse Wilson,wilsb003,669060,wilsobr02,19990,
Riley Smith,smitr005,642092,smithri01,19826,
Vladimir Gutierrez,gutiv001,661269,gutievl01,19278,
Zach Thompson,thomz001,605507,thompza01,16094,
Aaron Ashby,ashba003,676879,ashbyaa01,23550,
Daniel Johnson,johnd006,669288,johnsda07,19643,
Matt Moore,moorm003,519043,moorema02,1890,
Josiah Gray,grayj004,680686,grayjo03,24580,
Carlos Carrasco,carrc003,471911,carraca01,6632,
Adam Eaton,eatoa002,594809,eatonad02,11205,
Curtis Terry,terrc001,663799,terrycu01,18881,
Josh Rogers,rogej003,642028,rogerjo01,18510,
Ryan Feltner,feltr001,663372,feltnry01,21446,
Reiver Sanmartin,sanmr001,665665,sanmare01,19754,
Roansy Contreras,contr001,672710,contrro01,22810,
Ryan Cordell,cordr001,641477,cordery01,15181,
Kaleb Cowart,cowak001,592230,cowarka01,11494,
Matt Andriese,andrm001,542882,andrima01,12022,
Kristopher Negron,negrk001,502117,negrokr01,5306,
Nick Margevicius,margn001,676606,margeni01,20395,
Zack Cozart,cozaz001,446359,cozarza01,2616,
Gerardo Parra,parrg001,467827,parrage01,8553,
Wilmer Font,fontw001,521655,fontwi01,5257,
Tyler Saladino,salat001,573135,saladty01,10807,
Conner Menez,menec001,669214,menezco01,19199,
Jacob Young,younj004,696285,youngja03,29931,
Brooks Lee,lee-b002,686797,leebr02,31595,
Brett Wisely,wiseb001,689172,wiselbr01,27735,
Brice Turang,turab002,668930,turanbr02,22186,
Mike Siani,sianm001,672279,sianimi01,22557,
Joey Loperfido,lopej008,694388,loperjo01,29630,
Blake Perkins,perkb002,663368,perkibl01,19921,
Maikel Garcia,garcm003,672580,garcima01,22715,
Trey Lipscomb,lipst001,702358,lipsctr01,31567,
Casey Schmitt,schmc003,669477,schmica01,27577,
Jordan Beck,beckj003,687597,beckjo01,31431,
Shay Whitcomb,whits003,694376,whitcsh01,27789,
Justin Foscue,foscj001,679822,foscuju01,27501,
DaShawn Keirsey,keird001,680577,keirsda01,24496,
Masyn Winn,winnm001,691026,winnma01,27479,
Tyler Fitzgerald,fitzt001,666149,fitzgty01,26208,
Zach Dezenzo,dezez001,701305,dezenza01,31562,
Caleb Durbin,durbc002,702332,durbica01,29646,
Connor Joe,joe-c001,656582,joeco01,16572,
Marcus Semien,semim001,543760,semiema01,12533,
Brendan Rodgers,rodgb002,663898,rodgebr02,17907,
Zach Remillard,remiz001,621545,remilza01,19788,
Heliot Ramos,ramoh002,671218,ramoshe02,22515,
Forrest Wall,wallf001,657088,wallfo01,16496,
Jackson Merrill,merrj002,701538,merrija01,29490,
Otto Lopez,lopeo001,672640,lopezot01,19608,
Mike Leake,leakm001,502190,leakemi01,10130,
Trey Wingenter,wingt001,622259,wingetr01,17793,
Alex McRae,mcraa001,656725,mcraeal01,16317,
Daniel Palka,palkd001,594953,palkada01,14897,
Josh Naylor,naylj001,647304,naylojo01,18839,
Alex Avila,avila001,488671,avilaal01,7476,
Adam Haseley,hasea001,656514,haselad01,19878,
Joc Pederson,pedej001,592626,pederjo01,11899,
Tyler O'Neill,oneit001,641933,oneilty01,15711,
JT Riddle,riddj001,595375,riddljt01,17642,
Caleb Hamilton,hamic001,643348,hamilca01,19842,
David Dahl,dahld001,621311,dahlda01,13744,
Jean Segura,seguj002,516416,segurje01,5933,
David Villar,villd001,681584,villada01,24782,
Trey Mancini,manct001,641820,mancitr01,15149,
Josh Lowe,lowej002,666139,lowejo01,19953,
Christian Moore,moorc002,695681,moorech03,34979,
Yanquiel Fernandez,ferny001,692585,fernaya01,28552,
Tyler Tolbert,tolbt001,686475,tolbety01,25779,
Mickey Gasper,gaspm001,681508,gaspemi01,24759,
Maximo Acosta,acosm002,691185,acostma02,27963,
Cam Devanney,devac002,687478,devanca01,25688,
Nacho Alvarez,alvan001,805373,alvarna01,31765,
Jesus Sanchez,sancj003,660821,sanchje02,19913,
Adrian Sanchez,sanca007,506703,sanchad01,11338,
Rafael Devers,dever001,646240,deverra01,17350,
Javy Guerra,guerj004,642770,guerrja02,17292,
Jorge Bonifacio,bonij002,593528,bonifjo01,12174,
Peter O'Brien,obrip002,598284,obriepe01,13288,
Peter Bourjos,bourp001,488721,bourjpe01,2578,
Yangervis Solarte,solay001,500208,solarya01,5352,
Chris Davis,davic003,448801,davisch02,9272,
Carlos Gonzalez,gonzc001,471865,gonzaca01,7287,
Asdrubal Cabrera,cabra002,452678,cabreas01,4962,
Triston Casas,casat001,671213,casastr01,22514,
Oneil Cruz,cruzo001,665833,cruzon01,21711,
Davis Wendzel,wendd001,673995,wendzda01,26469,
Tyler Locklear,lockt001,682988,locklty01,31396,
Drew Avans,avand001,682183,avansdr01,25183,
Eric Wagaman,wagae001,676572,wagamer01,23395,
Samuel Basallo,basas001,694212,basalsa01,28824,
Carlos Cortes,cortc001,666126,corteca01,21842,
Rafael Flores,florr004,804668,florera03,31991,
Pedro Alvarez,alvap001,476883,alvarpe01,2495,
AJ Ellis,ellia001,454560,ellisaj01,5677,
Cliff Pennington,pennc001,460060,pennicl01,3395,
Curtis Granderson,granc001,434158,grandcu01,4747,
Hunter Pence,pench001,452254,pencehu01,8252,
Pablo Sandoval,sandp001,467055,sandopa01,5409,
Randy Arozarena,arozr001,668227,arozara01,19290,
Alec Bohm,bohma001,664761,bohmal01,21618,
Mark Payton,paytm001,592622,paytoma01,16042,
Josh Fuentes,fuenj001,658069,fuentjo01,16885,
Logan Driscoll,drisl001,686482,drisclo01,25475,
Griffin Conine,conig001,665052,coningr01,21626,
Armando Alvarez,alvaa002,669137,alvarar01,19292,
Kevin Kaczmarski,kaczk001,664842,kaczmke01,18146,
Spencer Horwitz,horws001,687462,horwisp01,26477,
Nate Mondou,mondn001,670148,mondona01,19563,
Rhys Hoskins,hoskr001,656555,hoskirh01,16472,
Corey Seager,seagc001,608369,seageco01,13624,
Starling Marte,marts002,516782,martest01,9241,
Mikie Mahtook,mahtm001,543484,mahtomi01,13130,
AJ Reed,reeda002,607223,reedaj01,16246,
Dillon Thomas,thomd004,605504,thomadi01,12719,
Moises Sierra,sierm001,501213,sierrmo01,6050,
Mark Trumbo,trumm001,444432,trumbma01,6876,
Yonder Alonso,alony001,475174,alonsyo01,2530,
Dustin Peterson,peted002,640460,peterdu01,15189,
Vinnie Pasquantino,pasqv001,686469,pasquvi01,27676,
Ryan McBroom,mcbrr001,643436,mcbrory01,16524,
Jung Ho Kang,kangj001,628356,kangju01,17182,
Bo Bichette,bichb001,666182,bichebo01,19612,
Andrew Toles,tolea001,592808,tolesan01,13414,
Zach Green,greez001,608339,greenza01,14973,
Chase Headley,headc001,452104,headlch01,4720,
Aaron Whitefield,whita002,664334,whiteaa01,19938,
Nick Franklin,frann001,545338,frankni01,10166,
Salvador Perez,peres002,521692,perezsa02,7304,
Mookie Betts,bettm001,605141,bettsmo01,13611,
Paul Campbell,campp001,669294,campbpa02,22248,
Eduardo Rodriguez,rodre004,593958,rodried05,13164,
Dane Dunning,dunnd001,641540,dunnida01,19409,
Aaron Civale,civaa001,650644,civalaa01,19479,
Josh Fleming,flemj001,676596,flemijo01,20418,
Casey Mize,mizec001,663554,mizeca01,20492,
Matt Manning,mannm001,666159,mannima02,20369,
Conner Greene,greec004,641632,greenco01,16455,
Tanner Houck,houct001,656557,houckta01,19879,
Felix Hernandez,hernf002,433587,hernafe02,4772,
Jordan Zimmermann,zimmj003,519455,zimmejo02,4505,
Jake Junis,junij001,596001,junisja01,13619,
Alex Reyes,reyea004,621052,reyesal02,15015,
Dylan Bundy,bundd001,605164,bundydy01,12917,
Andrew Cashner,casha001,488768,cashnan01,8782,
Luis Cessa,cessl001,570666,cessalu01,13345,
Adalberto Mejia,mejia001,606167,mejiaad01,13188,
Ryne Stanek,stanr002,592773,stanery01,15947,
Drew Anderson,anded003,623454,anderdr02,15130,
Alex Claudio,claua001,592222,claudal01,12890,
Eric Skoglund,skoge001,607215,skogler01,16155,
Daniel Norris,norrd002,596057,norrida01,13475,
Erik Swanson,swane001,657024,swanser01,16587,
Gregory Soto,sotog003,642397,sotogr01,19677,
Tom Eshelman,eshet001,664045,eshelto01,18361,
Tristan Peters,petet002,671976,petertr01,30063,
Jhostynxon Garcia,garcj008,691373,garcijh01,28142,
Buddy Boshers,boshb001,542953,boshebu01,8490,
Yasmany Tomas,tomay001,630111,tomasya01,17171,
Patrick Sandoval,sandp002,663776,sandopa02,19447,
Jared Hoying,hoyij001,592419,hoyinja01,10882,
Erick Castillo,caste001,602080,castier01,12990,
Cesar Prieto,priec002,693409,prietce01,30163,
Sam Tuivailala,tuivs001,592815,tuivasa01,13485,
Rogelio Armenteros,armer001,660494,armenro01,17679,
Jonathan Hernandez,hernj004,642546,hernajo02,17464,
Zac Reininger,reinz001,643617,reiniza01,15285,
Jose Rodriguez,rodrj006,642578,rodrijo07,17860,
Matt Shoemaker,shoem001,533167,shoemma01,4776,
Thomas Hatch,hatct001,641672,hatchto01,19264,
Josh James,jamej002,657624,jamesjo02,16794,
Julian Merryweather,merrj001,657240,merryju01,16703,
Deivi Garcia,garcd003,665620,garcide01,20276,
Ben Braymer,brayb002,664069,braymbe01,20175,
Antonio Santos,santa004,665733,santoan02,20383,
Michael Kopech,kopem001,656629,kopecmi01,17282,
Daniel Lynch,lyncd001,663738,lynchda02,21537,
Ryan Pepiot,pepir001,686752,pepiory01,26221,
Cole Sands,sandc001,663485,sandsco01,21461,
Jason Alexander,alexj001,669920,alexaja01,19666,
Bryan Hoeing,hoeib001,663773,hoeinbr01,26304,
Jose Butto,buttj001,676130,buttojo01,23313,
JT Chargois,charj001,608638,chargjt01,13767,
Louie Varland,varll001,686973,varlalo01,27691,
Ryan Walker,walkr001,676254,walkery01,20423,
Hunter Brown,browh001,686613,brownhu01,25880,
Grayson Rodriguez,rodrg003,680570,rodrigr01,24492,
Joey Wentz,wentj001,666214,wentzjo01,19962,
